,Name,SACFOR_kel,SACFOR_veg,Elev(m),Slope(deg),Rugosity,kelp_num,veg_num,veg_num_corr,depth criteria,kelp_pres/abs,veg_pres/abs,kelp_new_class,veg_new_class,veg_nocorr_new_class,x,y,wl_398,wl_400,wl_403,wl_405,wl_407,wl_409,wl_411,wl_414,wl_416,wl_418,wl_420,wl_423,wl_425,wl_427,wl_429,wl_432,wl_434,wl_436,wl_438,wl_441,wl_443,wl_445,wl_447,wl_449,wl_452,wl_454,wl_456,wl_458,wl_461,wl_463,wl_465,wl_467,wl_470,wl_472,wl_474,wl_476,wl_478,wl_481,wl_483,wl_485,wl_487,wl_490,wl_492,wl_494,wl_496,wl_499,wl_501,wl_503,wl_505,wl_508,wl_510,wl_512,wl_514,wl_516,wl_519,wl_521,wl_523,wl_525,wl_528,wl_530,wl_532,wl_534,wl_537,wl_539,wl_541,wl_543,wl_546,wl_548,wl_550,wl_552,wl_554,wl_557,wl_559,wl_561,wl_563,wl_566,wl_568,wl_570,wl_572,wl_575,wl_577,wl_579,wl_581,wl_583,wl_586,wl_588,wl_590,wl_592,wl_595,wl_597,wl_599,wl_601,wl_604,wl_606,wl_608,wl_610,wl_613,wl_615,wl_617,wl_619,wl_621,wl_624,wl_626,wl_628,wl_630,wl_633,wl_635,wl_637,wl_639,wl_642,wl_644,wl_646,wl_648,wl_651,wl_653,wl_655,wl_657,wl_659,wl_662,wl_664,wl_666,wl_668,wl_671,wl_673,wl_675,wl_677,wl_680,wl_682,wl_684,wl_686,wl_688,wl_691,wl_693,wl_695,wl_697,wl_700,wl_702,wl_704,wl_706,wl_709,wl_711,wl_713,wl_715,wl_718,wl_720,wl_722,wl_724,wl_726,wl_729,wl_731,wl_733,wl_735,wl_738,wl_740,wl_742,wl_744,wl_747,wl_749,wl_751,wl_753,wl_756,wl_758,wl_760,wl_762,wl_764,wl_767,wl_769,wl_771,wl_773,wl_776,wl_778,wl_780,wl_782,wl_785,wl_787,wl_789,wl_791,wl_793,wl_796,wl_798,wl_800
282,2022-07-26_175652_MDCBGB4,C,S,-3.643008471,7.269983291625977,78.86009216308594,3,5,2,shallow,0,0,1,1,2,352737.46466372604,4709560.267905731,0.014997602440416813,0.013272469,0.011832973,0.011181791312992573,0.010608684,0.010113651864230633,0.009696696,0.009357817,0.008928717,0.010258473455905914,0.010370601899921894,0.009676298,0.009899712,0.010957910679280758,0.010989006,0.011140407994389534,0.010658022947609425,0.010474759,0.009767567,0.010285896249115467,0.009897568,0.009733602,0.009415632,0.009741382,0.009863135,0.010126903653144836,0.009920935,0.009774586,0.009622118,0.009466422,0.009207799,0.008974105,0.008534847,0.008649878,0.008460569,0.008674414,0.008595021,0.00865816,0.008648566,0.008700063,0.008774237,0.008799552,0.009053569,0.009119744,0.009028893,0.008904949,0.008744786,0.008608025,0.008506604,0.008533358,0.008152734,0.008034861,0.008007752,0.007910467,0.007943735,0.007906468,0.007849048,0.007842662,0.007747212,0.007713734,0.00769013,0.007590166,0.007504051,0.007390974,0.007456128,0.007517648,0.007437956,0.007512359,0.007699446,0.007733108,0.007913566,0.008173559,0.008310232,0.008407985,0.008602595,0.008816618,0.008924162,0.008989434,0.00908554,0.009056659,0.008938503,0.008688303,0.008463605,0.008344457,0.008186751,0.007935555,0.007666014,0.007461434,0.007167256,0.006845942,0.006529837,0.006183399,0.005851022,0.005708302,0.00524455,0.004841556,0.004709817,0.004636988,0.004447424,0.004230648,0.004164442,0.004058015,0.003882529,0.0037131,0.003547737,0.003509452,0.003373694,0.003319614,0.003228463,0.003162705,0.003128544,0.00316259,0.003189,0.003071944,0.003026942,0.00300132,0.00291199,0.002782715,0.002645322,0.002610446,0.002531027,0.00251904,0.002323017,0.00244682,0.002518046,0.002636246,0.002689899,0.002670039,0.002717345,0.002738192,0.002836477,0.002773713,0.002800042,0.002795171,0.002855554,0.002923623,0.00270124,0.002561315,0.002359816,0.002203903,0.001943167,0.00170984,0.001701892,0.001435244,0.001216445,0.00100688,0.000966322,0.000842254,0.000696443,0.000578034,0.000334097,0.000252485,0.000151231,7.557030767202377e-05,1.7911715985974297e-05,0,0,0,0,0.000116221,0.000345818,0.000451671,0.000542624,0.000619575,0.000703964,0.000826714,0.00075105,0.000657306,0.000540808,0.000220385,0.000236663,0.000222137,0.000105837,0.000156985,0.000129301,7.83578580012545e-05,0.00012929,0.00024135,0.000383175,0.000554765,0.000756118
283,2022-07-26_175702_MDCBGB4,S,S,-3.610897779,6.265803813934326,65.55232238769531,5,5,0,shallow,1,0,2,0,2,352738.2203490749,4709561.029572023,0.014209865592420101,0.013004276901483536,0.011950866,0.011049636639654636,0.010300586000084877,0.011138704605400562,0.011685228906571865,0.011916019953787327,0.011698003858327866,0.009948581,0.0092867,0.009329646,0.009303517,0.009035146,0.009265498,0.009405832,0.009777227,0.009819295,0.009522542,0.009371657,0.009542862,0.009603567,0.009651816,0.009432468,0.009471969,0.009330214,0.008954981,0.008951596,0.008977286,0.009250159,0.009245963,0.009394877,0.009116632,0.009092716,0.008972695,0.008756086,0.008854908,0.009053428,0.009228581,0.009174335,0.009208743,0.009387372,0.009293794,0.00913169,0.008805363,0.00864142,0.008165666,0.007895082,0.007774132,0.007697171,0.007676202,0.00775941,0.007806005,0.007988634,0.008243429,0.008547329,0.008487566,0.008553257,0.008475938,0.008600145,0.008445507,0.008453013,0.008354277,0.008239609,0.008100283,0.008092753,0.008124524,0.008143637,0.008143973,0.008247447,0.008304352,0.008552133,0.008682109,0.008806652,0.008834963,0.008864103,0.008704252,0.008669875,0.008582855,0.008493547,0.008389279,0.008222256,0.007953072,0.007842299,0.007578427,0.007365447,0.007115196,0.006820518,0.006573628,0.006093937,0.005795717,0.005569709,0.005365997,0.005153752,0.00488496,0.004754129,0.004525293,0.004449955,0.004346876,0.004313237,0.00435346,0.004239433,0.004188058,0.004093508,0.004112558,0.004057922,0.003927831,0.003832452,0.003717387,0.003628347,0.003549221,0.003518395,0.003580895,0.003564262,0.003375206,0.003416676,0.003245534,0.003160864,0.003079515,0.002922863,0.002782255,0.002526838,0.002492128,0.002532089,0.002652864,0.002783467,0.003035096,0.003111854,0.003029805,0.002910086,0.002801209,0.002742089,0.002677868,0.002529354,0.002513123,0.002548572,0.002509478,0.002398946,0.002349968,0.002179865,0.002075764,0.001749344,0.001459563,0.001191398,0.000972459,0.000814183,0.000818223,0.000650985,0.000427497,0.000391748,0.000415053,0.000360914,0.00032653,0.000329039,0.00034093,0.00022996,0.000288757,0.000213911,0.000149515,0.000117265,0.000260468,0.000150081,0.000189978,0.00030048,0.000268759,0.000373853,0.000388646,0.000341083,0.00042113,0.000230067,5.4083491704659536e-05,0.000110593,0,0,0,4.1601993871154264e-05,0.000110746,0.000202982,0.00031831,0.00045673,0.000618241
284,2022-07-26_175907_MDCBGB5,S,S,-4.684011936,4.871541976928711,76.45956420898438,5,5,0,shallow,1,0,2,0,2,352752.97150253796,4709524.168,0.011427659,0.010407555848360062,0.010221158154308796,0.010030525736510754,0.009835659,0.009636556,0.009433219,0.009225647,0.00858825,0.00823471,0.008227305,0.008213732,0.007991993,0.007939581,0.008167569,0.008162132,0.008155484,0.008353672,0.008694444,0.008945538,0.008984618,0.00914416,0.009279165,0.009151794,0.009263739,0.009359492,0.009262264,0.009081566,0.009084388,0.008831344,0.008783733,0.008778226,0.008830045,0.008942734,0.008887355,0.008894174,0.00885583,0.008855035,0.0088096,0.008821061,0.008815749,0.008764229,0.008905011,0.008952086,0.009023463,0.009042061,0.009037961,0.008956381,0.008868587,0.00881398,0.008735013,0.008682105,0.00867917,0.00872407,0.008824004,0.008910683,0.008998363,0.009102372,0.009198572,0.009254971,0.009313029,0.009359986,0.009360291,0.00931953,0.009320302,0.009340751,0.009472132,0.009518396,0.009572919,0.009703991,0.009883737,0.010011345148086548,0.010287844575941563,0.010569097474217415,0.010751839,0.010783664,0.010840089991688728,0.010818850249052048,0.010723506100475788,0.010659783147275448,0.010532964952290058,0.010382309,0.010151981376111507,0.009820966,0.00941522,0.008936718,0.008501352,0.008099142,0.007508267,0.006958196,0.006457607,0.006057958,0.005663827,0.005320644,0.004985932,0.004745827,0.004532169,0.00437762,0.00424493,0.004125703,0.004041386,0.004038849,0.003981883,0.003946181,0.003884756,0.003799487,0.003711979,0.00360723,0.003500388,0.003403191,0.003297003,0.003210461,0.003092269,0.003072958,0.002928923,0.00287029,0.002712479,0.002559204,0.002448856,0.002323205,0.00225213,0.002181154,0.002191582,0.002208134,0.002241728,0.002294948,0.002260098,0.002267941,0.00232,0.002269379,0.002194783,0.002073222,0.001965384,0.001824326,0.00175661,0.001669727,0.001539598,0.001549814,0.001494501,0.001351684,0.001129623,0.000939658,0.000833343,0.000737495,0.000622409,0.000548599,0.000499117,0.000416017,0.000428683,0.000345567,0.000392233,0.00050188,0.00057088,0.000514655,0.000317916,0.000285848,0.00023812,0.000244102,0.000294769,0.000102573,0.000185456,0.000115103,0.000158284,0.000269417,0.000322221,0.000407282,0.000426517,0.000337509,0.00026283,0.000291152,0.000331411,0.000274848,0.000186011,0.000207434,0.000189305,0.000170604,0.00015133,0.000131483,0.000149197,0.000249254,0.000369924
285,2022-07-26_175917_MDCBGB5,S,S,-4.639324188,5.864533424377441,70.79100799560547,5,5,0,shallow,1,0,2,0,2,352752.2627984167,4709525.626928665,0.009997061,0.00977128,0.009665175,0.009553947,0.009437594,0.009316115,0.009189511,0.009057784,0.008469475,0.00885001,0.008907802,0.008962843,0.008795049,0.008633845,0.008528749,0.008262709,0.008361856,0.008465251,0.008219354,0.008732716,0.00889053,0.009347291,0.009538836,0.009817417,0.009602378,0.009592845,0.009249893,0.009223131,0.009031487,0.009027154,0.009123609,0.009065771,0.009007625,0.008961215,0.008903676,0.008857674,0.008777183,0.00901772,0.008984433,0.008849064,0.008781575,0.008750943,0.008649168,0.008552688,0.008449572,0.008429377,0.008432203,0.008418338,0.008510133,0.008535322,0.008669925,0.008766595,0.008838385,0.008831712,0.008996522,0.009146092,0.009254381,0.009210811,0.009402994,0.009299891,0.009261721,0.009234121,0.009258955,0.00937345,0.009432753,0.009265792,0.009251059,0.009299938,0.009531437,0.009588831,0.009544746,0.009610491,0.009817586,0.009905386,0.010059344,0.010191588662564754,0.010273627005517483,0.010297114,0.010262020863592625,0.010141194798052311,0.01004623,0.009883335,0.009618864,0.009319929,0.009040974,0.008679935,0.008192739,0.007711553,0.007216282,0.006852441,0.006408289,0.005757639,0.00538477,0.004985183,0.004688908,0.004513728,0.004309545,0.004224647,0.004175887,0.004106063,0.004013147,0.003988878,0.003967898,0.003881764,0.003723582,0.003554305,0.003520753,0.003403543,0.003264106,0.003200277,0.003166548,0.00314144,0.003109818,0.002937158,0.002763928,0.002742618,0.002619172,0.002437902,0.002425991,0.002339482,0.00237146,0.002299561,0.002309697,0.002417961,0.002440328,0.002405722,0.002450699,0.002450938,0.002475335,0.002570432,0.002463191,0.002318077,0.002304771,0.002180493,0.002053293,0.001908608,0.001907171,0.001700237,0.001553286,0.001305204,0.001270616,0.001183916,0.001143589,0.001087726,0.000962701,0.000891452,0.000753826,0.000711399,0.000702991,0.000580892,0.000590138,0.000532815,0.000458972,0.000477781,0.000383157,0.000381286,0.000217356,0.000317703,0.000229534,9.953769767889753e-05,0.000209208,0.000357814,0.000498803,0.000549959,0.000752799,0.000848568,0.000892525,0.000855276,0.000759685,0.000736542,0.000527115,0.000516289,0.000716356,0.000601246,0.000537439,0.000447228,0.000330612,0.000336516,0.000453051,0.000584422,0.00073063
286,2022-07-26_175928_MDCBGB5,S,S,-4.763659954,1.234482645988464,83.53720092773438,5,5,0,shallow,1,0,2,0,2,352753.7342371816,4709525.262519553,0.013753939419984818,0.012589613907039165,0.011541575193405151,0.010609826073050499,0.009794365,0.00925004,0.009084385,0.008874708,0.008373767,0.008206445,0.008196672,0.007961844,0.00836418,0.00832532,0.007865775,0.00824349,0.008078947,0.008018499,0.008496851,0.008800247,0.008534699,0.008547052,0.00845474,0.008605413,0.009538517,0.009344109,0.009212461,0.008868575,0.00867137,0.00876624,0.008818606,0.008817932,0.008658502,0.008915449,0.009008798,0.009081902,0.009201419,0.009463435,0.009536108,0.009550655,0.009471173,0.009288283,0.009195151,0.009174581,0.009080822,0.00898811,0.009021642,0.009103174,0.009093958,0.008913767,0.009000713,0.009101144,0.009218206,0.00910643,0.009141184,0.009104271,0.00916527,0.009058064,0.00901315,0.009014859,0.009085839,0.00908646,0.009089815,0.009020145,0.009016685,0.009055789,0.009095917,0.009086542,0.009145596,0.009406406,0.009595386,0.009550494,0.009788976,0.010021219961345196,0.010201512835919857,0.010248457081615925,0.010257640853524208,0.010211375,0.010166097432374954,0.010091048,0.009953914,0.009694153,0.009422723,0.009328354,0.008961922,0.008565615,0.008282759,0.007831103,0.00743212,0.006952381,0.006487158,0.00607982,0.005618182,0.005198461,0.004865254,0.004563997,0.004383777,0.004311346,0.004105098,0.004018215,0.003964273,0.003935591,0.003925708,0.003886855,0.003773079,0.003669142,0.003486657,0.003457988,0.003409272,0.003334378,0.003275284,0.003185761,0.003120762,0.003003545,0.003030427,0.002903275,0.002838562,0.002640884,0.002558759,0.002414653,0.002282258,0.002260741,0.00225036,0.002283524,0.002260542,0.002360261,0.002388644,0.002343989,0.002338301,0.002238831,0.002265343,0.002086583,0.00196368,0.001824086,0.001630391,0.00158238,0.001458374,0.00143808,0.001367751,0.001313264,0.001221367,0.001043907,0.001018105,0.000932264,0.000815076,0.00082444,0.000739611,0.000752161,0.000720085,0.000656816,0.000505169,0.00062501,0.000605521,0.000498697,0.000494605,0.00051354,0.000359738,0.000230866,9.725243580760434e-05,9.928053623298183e-05,0.00014716,0.000181693,0.000271095,0.000281632,0.000380941,0.000467451,0.00046152,0.000447573,0.000584651,0.000471362,0.000466464,0.000229135,0.000265183,0.000334019,0.000340935,0.000336946,0.000338172,0.000386466,0.00044418,0.000511316,0.000587873
287,2022-07-26_175938_MDCBGB5,S,S,-4.848136902,3.830009222,78.65109252929688,5,5,0,shallow,1,0,2,0,2,352754.5134154939,4709527.134625864,0.01799907,0.015537899918854237,0.013371748,0.011500618420541286,0.00992451,0.008643419,0.008435501,0.008396736,0.007956312,0.008508762,0.008057802,0.007750608,0.007452394,0.007641451,0.007448178,0.007621276,0.007973413,0.008060085,0.008272781,0.00831613,0.008536066,0.008761514,0.009086185,0.009094444,0.008893836,0.008644735,0.008667736,0.008613481,0.008637524,0.008832956,0.00888487,0.008794581,0.00883531,0.008890976,0.008958237,0.00895564,0.008860083,0.008882821,0.008976089,0.00895224,0.008859226,0.008782896,0.008732708,0.008646651,0.008673561,0.008634416,0.00870329,0.0086673,0.008644901,0.008699158,0.008725378,0.008740061,0.008796697,0.008833617,0.008882562,0.008946039,0.008994033,0.008996241,0.009210288,0.00923935,0.009390482,0.009416928,0.009360198,0.009242845,0.009277191,0.009218693,0.009292253,0.009364461,0.009436675,0.009548022,0.009685015,0.009767116,0.009822957,0.009921066,0.010004334151744843,0.010062896646559238,0.01013933,0.010261855088174343,0.010222378186881542,0.010112310759723186,0.010043139569461346,0.010015105828642845,0.009600354,0.009285124,0.008888097,0.00849771,0.007939849,0.007471232,0.007038374,0.006552577,0.006181131,0.005821941,0.005401462,0.005003188,0.004670888,0.004446253,0.004080634,0.004006202,0.003875896,0.003917047,0.003908902,0.003859693,0.003915949,0.003840503,0.003818001,0.003678095,0.003606364,0.003514428,0.003433542,0.003324911,0.003188291,0.003193426,0.003153641,0.003159372,0.003131827,0.002930463,0.002812082,0.002630086,0.002508031,0.002437274,0.002414906,0.002384176,0.002421358,0.002358357,0.002397836,0.002519796,0.002592969,0.002644719,0.002631566,0.002562588,0.002512902,0.002434467,0.002208235,0.002100282,0.001904147,0.001761392,0.00162993,0.001411444,0.00120065,0.00103352,0.000972894,0.00092249,0.00087278,0.000831452,0.000720343,0.00068585,0.000623047,0.000721071,0.000693113,0.000684583,0.000710573,0.000699432,0.000654102,0.000614627,0.000529764,0.000439462,0.000348359,0.000197844,0.000127968,0.00010548,0.000189311,0.0003072,0.000191264,0.000270675,0.000327167,0.00055633,0.00057151,0.000648326,0.000534645,0.000426146,0.000430466,0.000471419,0.00033042,0.000317381,0.00037737,0.000453103,0.000544581,0.000651803,0.00077477,0.000913482,0.001067939
288,2022-07-26_175948_MDCBGB5,S,S,-4.883775234,4.382697105407715,72.08017731,5,5,0,shallow,1,0,2,0,2,352754.8560626487,4709527.793938302,0.01799907,0.015537899918854237,0.013371748,0.011500618420541286,0.00992451,0.008643419,0.008435501,0.008396736,0.007956312,0.008508762,0.008057802,0.007750608,0.007452394,0.007641451,0.007448178,0.007621276,0.007973413,0.008060085,0.008272781,0.00831613,0.008536066,0.008761514,0.009086185,0.009094444,0.008893836,0.008644735,0.008667736,0.008613481,0.008637524,0.008832956,0.00888487,0.008794581,0.00883531,0.008890976,0.008958237,0.00895564,0.008860083,0.008882821,0.008976089,0.00895224,0.008859226,0.008782896,0.008732708,0.008646651,0.008673561,0.008634416,0.00870329,0.0086673,0.008644901,0.008699158,0.008725378,0.008740061,0.008796697,0.008833617,0.008882562,0.008946039,0.008994033,0.008996241,0.009210288,0.00923935,0.009390482,0.009416928,0.009360198,0.009242845,0.009277191,0.009218693,0.009292253,0.009364461,0.009436675,0.009548022,0.009685015,0.009767116,0.009822957,0.009921066,0.010004334151744843,0.010062896646559238,0.01013933,0.010261855088174343,0.010222378186881542,0.010112310759723186,0.010043139569461346,0.010015105828642845,0.009600354,0.009285124,0.008888097,0.00849771,0.007939849,0.007471232,0.007038374,0.006552577,0.006181131,0.005821941,0.005401462,0.005003188,0.004670888,0.004446253,0.004080634,0.004006202,0.003875896,0.003917047,0.003908902,0.003859693,0.003915949,0.003840503,0.003818001,0.003678095,0.003606364,0.003514428,0.003433542,0.003324911,0.003188291,0.003193426,0.003153641,0.003159372,0.003131827,0.002930463,0.002812082,0.002630086,0.002508031,0.002437274,0.002414906,0.002384176,0.002421358,0.002358357,0.002397836,0.002519796,0.002592969,0.002644719,0.002631566,0.002562588,0.002512902,0.002434467,0.002208235,0.002100282,0.001904147,0.001761392,0.00162993,0.001411444,0.00120065,0.00103352,0.000972894,0.00092249,0.00087278,0.000831452,0.000720343,0.00068585,0.000623047,0.000721071,0.000693113,0.000684583,0.000710573,0.000699432,0.000654102,0.000614627,0.000529764,0.000439462,0.000348359,0.000197844,0.000127968,0.00010548,0.000189311,0.0003072,0.000191264,0.000270675,0.000327167,0.00055633,0.00057151,0.000648326,0.000534645,0.000426146,0.000430466,0.000471419,0.00033042,0.000317381,0.00037737,0.000453103,0.000544581,0.000651803,0.00077477,0.000913482,0.001067939
289,2022-07-26_175958_MDCBGB5,S,S,-4.878248692,3.581261396408081,46.168617248535156,5,5,0,shallow,1,0,2,0,2,352754.87250651757,4709528.571245076,0.015962126,0.014401789,0.013009128160774708,0.011784140951931477,0.010726826265454292,0.009837187,0.00911522,0.008560927,0.008162236,0.008610642,0.008683754,0.008936129,0.008905324,0.008952213,0.008800387,0.009061076,0.00850707,0.008368981,0.008602277,0.008416628,0.008822009,0.009461621,0.009166908,0.009406284,0.009751352,0.009671605,0.009534514,0.009507212,0.009345922,0.009363058,0.009295886,0.009222279,0.009034424,0.008887799,0.008884073,0.008979152,0.009045466,0.009023055,0.008940454,0.009090923,0.008977859,0.008913698,0.008916121,0.008969932,0.009041391,0.008994319,0.00895038,0.009032343,0.009043558,0.009123777,0.008985842,0.008928375,0.00896488,0.009020597,0.008923346,0.008914981,0.008860167,0.008904245,0.00890705,0.009000038,0.009012412,0.009094374,0.009152197,0.009250863,0.009188173,0.009301479,0.009405534,0.009382148,0.009391188,0.009414334,0.009532531,0.00965089,0.009710542,0.009751255,0.00983305,0.00995368,0.009985332,0.010213717818260193,0.010132568888366222,0.010068545117974281,0.009989915,0.009795486,0.009367454,0.00906754,0.008660362,0.008222814,0.007752218,0.007212065,0.006797798,0.006404153,0.005846408,0.005411209,0.005068328,0.00484691,0.004581516,0.004360607,0.004179629,0.004104378,0.003974413,0.003818775,0.003725281,0.003597146,0.003483545,0.003335194,0.003320782,0.003248014,0.003338166,0.003344007,0.003284361,0.00330217,0.003251181,0.003212274,0.00317407,0.002971604,0.002759613,0.002574099,0.002446179,0.002200238,0.002151432,0.002154736,0.002201825,0.002132976,0.002190111,0.002239777,0.0022961,0.00238396,0.0023663,0.002426621,0.002455715,0.002400908,0.002120475,0.002026118,0.001888368,0.001864993,0.001779488,0.001537052,0.001455607,0.001363987,0.001407211,0.001430411,0.001350806,0.000943451,0.000937237,0.000833007,0.00065278,0.000536639,0.000369817,0.000340065,0.000252108,0.000244605,0.000205084,0.000314553,0.000351345,0.000371325,0.000490562,0.000440529,0.000291367,0.000337984,0.000257367,0.000101804,0.000206706,0.00020857,0.000324598,0.000457553,0.000555834,0.000699122,0.000689394,0.000740617,0.000742756,0.000434394,0.000168687,0.000176804,4.013533180113882e-05,6.822271825512871e-05,8.268073725048453e-05,0.000138624,0.000199439,0.000265126,0.000335684,0.000411113,0.000491414
290,2022-07-26_180008_MDCBGB5,S,S,-4.99071312,12.324039459228516,84.74588775634766,5,5,0,shallow,1,0,2,0,2,352755.61879662646,4709528.889,0.008360364,0.008067547,0.008138373,0.008382708,0.008566773,0.008690568,0.008754091,0.008757344,0.007812569,0.008081723,0.007641893,0.007639573,0.008107871,0.008600691,0.008513624,0.00885964,0.009403395,0.010016701184213161,0.010393602773547173,0.010840530507266521,0.011274235,0.011509045958518982,0.011537263169884682,0.011763201095163822,0.011685238219797611,0.011534314602613449,0.011402695439755917,0.011209867894649506,0.010899635963141918,0.010804213583469391,0.010721592232584953,0.010651597753167152,0.010592926293611526,0.010402964428067207,0.010547330603003502,0.010459494777023792,0.010338678024709225,0.010241861455142498,0.010145644657313824,0.010013444349169731,0.009914103,0.009739208,0.009652918,0.009538766,0.009514499,0.00935199,0.00931328,0.009182468,0.0092883,0.009074283,0.008973518,0.008941902,0.008956381,0.008899561,0.00901244,0.009205041,0.009351981,0.009340935,0.00938155,0.009367694,0.009419946,0.009262705,0.009205819,0.008979185,0.008935234,0.008822152,0.008831047,0.008877199,0.009067447,0.009240337,0.009393228,0.009491662,0.009690802,0.009845232,0.009835997,0.009747842,0.00969827,0.009583376,0.009561775,0.009379757,0.009309864,0.009099247,0.008905535,0.00857021,0.008260538,0.00793318,0.007537134,0.00710388,0.006609771,0.006170689,0.005807923,0.005496693,0.00519328,0.004937202,0.004707185,0.004470317,0.004238992,0.00409444,0.003930372,0.003799842,0.003607213,0.003585949,0.003468663,0.003438617,0.00347238,0.00337869,0.003288742,0.003204075,0.003184765,0.00316389,0.003067498,0.003016787,0.002848543,0.002757295,0.002661048,0.002623527,0.002548859,0.002525697,0.002415763,0.002193324,0.002162549,0.002070595,0.002113987,0.002155808,0.002143843,0.002082839,0.002010611,0.001965011,0.001847647,0.001831977,0.001788593,0.001695432,0.001519757,0.00143775,0.001384864,0.001287336,0.001260916,0.001361789,0.00123111,0.001072141,0.000912978,0.000885673,0.000755335,0.000753486,0.000670782,0.00065512,0.000568251,0.000667921,0.000658222,0.000634858,0.000639482,0.000547161,0.00049769,0.000404015,0.000366957,0.000493782,0.000489238,0.000398208,0.000244668,8.973768126452342e-05,0.000200615,0.000146457,3.2587398891337216e-05,6.706159911118448e-05,0.000164208,0.000142856,0.00020679,0.000251956,0.000260733,0.000188193,0.000155466,0.000287889,0.000285177,0.000143161,8.22391448309645e-05,1.7742115232977085e-05,0,1.6259307813015766e-05,0.000114318,0.000235617,0.000380156
291,2022-07-26_180018_MDCBGB5,S,S,-4.988338947,8.828246116638184,80.23207092285156,5,5,0,shallow,1,0,2,0,2,352755.9778873538,4709530.325357224,0.011494722217321396,0.011755152,0.011904234066605568,0.011941968463361263,0.011868354864418507,0.011683393269777298,0.011387084610760212,0.010979428887367249,0.010483311489224434,0.00952844,0.009641199,0.008547389,0.008210808,0.00789597,0.007946149,0.007921253,0.007850462,0.0079655,0.008838087,0.008801559,0.008884619,0.008913796,0.009037367,0.009203411,0.009472679,0.009289399,0.009215384,0.009226607,0.009324851,0.009285538,0.009285665,0.009480028,0.009404979,0.009349349,0.009369957,0.009395143,0.009414748,0.009359772,0.009496789,0.009442208,0.00941001,0.009485915,0.009416609,0.009254644,0.009088947,0.009021436,0.00896863,0.008950246,0.008827854,0.008667004,0.008609192,0.008640577,0.00862449,0.008612953,0.008524882,0.008556945,0.008643806,0.008816092,0.009001609,0.009062821,0.00919908,0.00928649,0.009339191,0.00936021,0.009231838,0.009229882,0.009034052,0.00904167,0.009095272,0.00928802,0.009454941,0.009480075,0.009663943,0.009871622,0.010038748383522034,0.010198191739618778,0.010329743847250938,0.010367984883487225,0.010371885262429714,0.010336799,0.010202476754784584,0.010007157921791077,0.00978439,0.009459712,0.009099067,0.008678527,0.008207932,0.007678361,0.007113369,0.006611524,0.006122968,0.005634153,0.005166623,0.004823119,0.004536476,0.004287257,0.004099143,0.003977763,0.003876917,0.003776317,0.003649177,0.00356934,0.003510315,0.003441379,0.003386684,0.003373556,0.003365274,0.003350595,0.003410868,0.003494132,0.00350716,0.003331011,0.003130098,0.002992064,0.002939646,0.002738253,0.002552342,0.002416116,0.002308118,0.002240121,0.002171392,0.002188826,0.002321801,0.002361782,0.00232124,0.002229748,0.002163429,0.002159916,0.002117064,0.002117121,0.002026939,0.001937246,0.001814524,0.001704086,0.001585978,0.001434887,0.001318451,0.001215271,0.001153923,0.001153533,0.001113228,0.00104506,0.000960915,0.000829091,0.000747532,0.000625119,0.000551931,0.000430688,0.000366111,0.00023323,0.000225169,0.000201593,0.000165417,0.000204068,0.000149271,0.000158219,0.000101517,7.393385021714494e-05,0.00013113,0.000106471,0.000228018,0.000427733,0.000415583,0.000367963,0.000431293,0.000419279,0.000322647,0.000316584,0.000294819,0.000272637,0.000148179,5.902293560211547e-05,0.000143861,0.000158324,0.000173763,0.000174315,0.000159978,0.000130754,0.000148413,0.00022425,0.000315367
